t,x,y
4.166666667E0,1.477668098E-2,1.989515308E-1
4.200000000E0,1.420778052E-2,2.063516343E-1
4.233333333E0,1.368317160E-2,2.138289547E-1
4.266666667E0,1.314432291E-2,2.208440401E-1
4.300000000E0,1.261840855E-2,2.276699865E-1
4.333333333E0,1.238256829E-2,2.329441632E-1
4.366666667E0,1.225059282E-2,2.372302833E-1
4.400000000E0,1.222047887E-2,2.401489330E-1
4.433333333E0,1.218133868E-2,2.412309274E-1
4.466666667E0,1.260092214E-2,2.399921263E-1
4.500000000E0,1.266071708E-2,2.370239098E-1
4.533333333E0,1.278657958E-2,2.332320992E-1
4.566666667E0,1.303495281E-2,2.288183856E-1
4.600000000E0,1.336968271E-2,2.240097582E-1
4.633333333E0,1.349572291E-2,2.187338783E-1
4.666666667E0,1.361024996E-2,2.133232562E-1
4.700000000E0,1.395182586E-2,2.076327750E-1
4.733333333E0,1.407722473E-2,2.012802695E-1
4.766666667E0,1.416432015E-2,1.948924108E-1
4.800000000E0,1.453131229E-2,1.891492711E-1
4.833333333E0,1.486470163E-2,1.849765676E-1
4.866666667E0,1.482365320E-2,1.826193260E-1
4.900000000E0,1.527219506E-2,1.821462617E-1
4.933333333E0,1.579560319E-2,1.826703023E-1
4.966666667E0,1.572049050E-2,1.845282446E-1
5.000000000E0,1.532586999E-2,1.880950745E-1
5.033333333E0,1.464930274E-2,1.931266458E-1
5.066666667E0,1.405332898E-2,1.997520615E-1
5.100000000E0,1.345909899E-2,2.067463395E-1
5.133333333E0,1.320878003E-2,2.140511889E-1
5.166666667E0,1.261255619E-2,2.213020113E-1
5.200000000E0,1.225333024E-2,2.276974191E-1
5.233333333E0,1.197688409E-2,2.328489092E-1
5.266666667E0,1.186344741E-2,2.370312999E-1
5.300000000E0,1.195770167E-2,2.397960659E-1
5.333333333E0,1.190544918E-2,2.406551284E-1
5.366666667E0,1.230113792E-2,2.392694106E-1
5.400000000E0,1.241377178E-2,2.362446099E-1
5.433333333E0,1.276642884E-2,2.324487982E-1
5.466666667E0,1.278968425E-2,2.280657904E-1
5.500000000E0,1.306572403E-2,2.234559619E-1
5.533333333E0,1.333326869E-2,2.180741328E-1
5.566666667E0,1.355112648E-2,2.122940106E-1
5.600000000E0,1.377712733E-2,2.064066470E-1
5.633333333E0,1.387323655E-2,1.998340883E-1
5.666666667E0,1.423690126E-2,1.929298818E-1
5.700000000E0,1.455538710E-2,1.872662042E-1
5.733333333E0,1.477791591E-2,1.831054995E-1
5.766666667E0,1.484298470E-2,1.806054675E-1
5.800000000E0,1.519784428E-2,1.799639706E-1
5.833333333E0,1.548975513E-2,1.805961934E-1
5.866666667E0,1.543508959E-2,1.823110469E-1
5.900000000E0,1.503743681E-2,1.859122733E-1
5.933333333E0,1.452981824E-2,1.910686651E-1
5.966666667E0,1.376281069E-2,1.975214318E-1
6.000000000E0,1.311180638E-2,2.050764719E-1
6.033333333E0,1.243524729E-2,2.129048732E-1
6.066666667E0,1.200871720E-2,2.205027071E-1
6.100000000E0,1.161189709E-2,2.272703712E-1
6.133333333E0,1.118772451E-2,2.327442945E-1
6.166666667E0,1.114988006E-2,2.371502130E-1
6.200000000E0,1.125579414E-2,2.403332777E-1
6.233333333E0,1.127531854E-2,2.411829062E-1
6.266666667E0,1.176264252E-2,2.399577977E-1
6.300000000E0,1.180974513E-2,2.370303614E-1
6.333333333E0,1.204850729E-2,2.335919252E-1
6.366666667E0,1.199207088E-2,2.294371955E-1
6.400000000E0,1.237716799E-2,2.248678428E-1
6.433333333E0,1.250301259E-2,2.194566270E-1
6.466666667E0,1.271629117E-2,2.138429548E-1
6.500000000E0,1.303508497E-2,2.077500571E-1
6.533333333E0,1.320915807E-2,2.012929953E-1
6.566666667E0,1.338869176E-2,1.947099515E-1
6.600000000E0,1.377527517E-2,1.891212654E-1
6.633333333E0,1.402234181E-2,1.847481764E-1
6.666666667E0,1.414891817E-2,1.825968198E-1
6.700000000E0,1.442194622E-2,1.822337872E-1
6.733333333E0,1.474490161E-2,1.829814397E-1
6.766666667E0,1.480170943E-2,1.849782258E-1
6.800000000E0,1.422891283E-2,1.889220130E-1
6.833333333E0,1.350020683E-2,1.944915794E-1
6.866666667E0,1.267145186E-2,2.008923074E-1
6.900000000E0,1.210193144E-2,2.080585334E-1
6.933333333E0,1.153333329E-2,2.157252657E-1
6.966666667E0,1.107924528E-2,2.231002059E-1
7.000000000E0,1.054426594E-2,2.295022216E-1
7.033333333E0,1.034616160E-2,2.348407215E-1
7.066666667E0,1.015190532E-2,2.391317484E-1
7.100000000E0,1.002640023E-2,2.414959068E-1
7.133333333E0,1.002909284E-2,2.422331577E-1
7.166666667E0,1.042217219E-2,2.406977758E-1
7.200000000E0,1.025859229E-2,2.375659614E-1
7.233333333E0,1.034811931E-2,2.342002616E-1
7.266666667E0,1.023835966E-2,2.301347409E-1
7.300000000E0,1.047868440E-2,2.257168827E-1
7.333333333E0,1.038011317E-2,2.208128335E-1
7.366666667E0,1.056050512E-2,2.156730543E-1
7.400000000E0,1.067602205E-2,2.100490887E-1
7.433333333E0,1.079322320E-2,2.039441865E-1
7.466666667E0,1.087866432E-2,1.975781129E-1
7.500000000E0,1.144835314E-2,1.923689081E-1
7.533333333E0,1.146619132E-2,1.884447129E-1
7.566666667E0,1.139277407E-2,1.864271040E-1
7.600000000E0,1.174502657E-2,1.863172461E-1
7.633333333E0,1.192092055E-2,1.869557285E-1
7.666666667E0,1.181900009E-2,1.890303755E-1
7.700000000E0,1.118901636E-2,1.925955261E-1
7.733333333E0,1.033261108E-2,1.979598022E-1
7.766666667E0,9.481295341E-3,2.043209626E-1
7.800000000E0,8.833686009E-3,2.115475120E-1
7.833333333E0,8.176946166E-3,2.188064575E-1
7.866666667E0,7.530728230E-3,2.261100419E-1
7.900000000E0,6.997966681E-3,2.326487505E-1
7.933333333E0,6.693047370E-3,2.377190755E-1
7.966666667E0,6.527420494E-3,2.419357939E-1
8.000000000E0,6.677583736E-3,2.444560617E-1
8.033333333E0,6.760114507E-3,2.449780255E-1
8.066666667E0,7.054218526E-3,2.434809676E-1
8.100000000E0,7.000776587E-3,2.397511269E-1
8.133333333E0,7.621302794E-3,2.357146964E-1
8.166666667E0,7.622271283E-3,2.306935977E-1
8.200000000E0,7.972066430E-3,2.253379529E-1
8.233333333E0,8.264589039E-3,2.194506911E-1
8.266666667E0,8.838790642E-3,2.133374663E-1
8.300000000E0,9.001619549E-3,2.069192308E-1
8.333333333E0,9.360770778E-3,2.004178641E-1
8.366666667E0,9.656273119E-3,1.938199910E-1
8.400000000E0,1.009567535E-2,1.880593396E-1
8.433333333E0,1.045648702E-2,1.837705067E-1
8.466666667E0,1.072154482E-2,1.817235244E-1
8.500000000E0,1.108900557E-2,1.817377549E-1
8.533333333E0,1.127141194E-2,1.823791657E-1
8.566666667E0,1.113317771E-2,1.847722250E-1
8.600000000E0,1.048826563E-2,1.889642660E-1
8.633333333E0,9.873540033E-3,1.947394268E-1
8.666666667E0,8.893264692E-3,2.018950876E-1
8.700000000E0,8.309391284E-3,2.096114190E-1
8.733333333E0,7.649978343E-3,2.176960929E-1
8.766666667E0,7.187049261E-3,2.254338070E-1
8.800000000E0,6.719703327E-3,2.317943747E-1
8.833333333E0,6.440312041E-3,2.374703077E-1
8.866666667E0,6.265661416E-3,2.417352010E-1
8.900000000E0,6.316393776E-3,2.442948816E-1
8.933333333E0,6.256577784E-3,2.448451962E-1
8.966666667E0,6.708287199E-3,2.433971144E-1
9.000000000E0,6.811948363E-3,2.401025310E-1
9.033333333E0,7.296162559E-3,2.361257181E-1
9.066666667E0,7.435643584E-3,2.314113658E-1
9.100000000E0,7.979325591E-3,2.261979141E-1
9.133333333E0,8.249533572E-3,2.204130055E-1
9.166666667E0,8.661337365E-3,2.141407947E-1
