t,x,y
5.500000000E0,-2.424786822E-1,-6.504259284E-2
5.533333333E0,-2.256655869E-1,-7.496630444E-2
5.566666667E0,-2.069547443E-1,-8.605326860E-2
5.600000000E0,-1.881533298E-1,-9.712668415E-2
5.633333333E0,-1.741306231E-1,-1.022784456E-1
5.666666667E0,-1.749966592E-1,-1.021071098E-1
5.700000000E0,-1.819301768E-1,-9.855785264E-2
5.733333333E0,-1.938511137E-1,-9.317756327E-2
5.766666667E0,-2.062829235E-1,-8.780013330E-2
5.800000000E0,-2.220642175E-1,-7.955956393E-2
5.833333333E0,-2.390591033E-1,-6.850710116E-2
5.866666667E0,-2.574213863E-1,-5.453275676E-2
5.900000000E0,-2.722682288E-1,-4.004394415E-2
5.933333333E0,-2.833535475E-1,-2.693637193E-2
5.966666667E0,-2.906594253E-1,-1.442886641E-2
6.000000000E0,-2.981686063E-1,1.240181976E-3
6.033333333E0,-3.064188046E-1,1.932041442E-2
6.066666667E0,-3.210950151E-1,5.098305576E-2
6.100000000E0,-3.354711570E-1,9.176554358E-2
6.133333333E0,-3.445863937E-1,1.355585862E-1
6.166666667E0,-3.469651856E-1,1.758871268E-1
6.200000000E0,-3.435482312E-1,2.168202897E-1
6.233333333E0,-3.385610510E-1,2.358001843E-1
6.266666667E0,-3.350057190E-1,2.425718819E-1
6.300000000E0,-3.334695601E-1,2.399543451E-1
6.333333333E0,-3.344273461E-1,2.324441414E-1
6.366666667E0,-3.375656653E-1,2.231360697E-1
6.400000000E0,-3.430672762E-1,2.123634534E-1
6.433333333E0,-3.479817508E-1,1.978322873E-1
6.466666667E0,-3.511399391E-1,1.774565113E-1
6.500000000E0,-3.506888651E-1,1.398353276E-1
6.533333333E0,-3.454208552E-1,1.060643944E-1
6.566666667E0,-3.349900696E-1,7.023977126E-2
6.600000000E0,-3.205541604E-1,3.561110643E-2
6.633333333E0,-3.038607282E-1,4.372870230E-3
6.666666667E0,-2.839837343E-1,-2.418374746E-2
6.700000000E0,-2.675588353E-1,-4.355303963E-2
6.733333333E0,-2.532594991E-1,-5.656614900E-2
6.766666667E0,-2.378598893E-1,-6.888954260E-2
6.800000000E0,-2.211236468E-1,-7.935457619E-2
6.833333333E0,-2.011849108E-1,-9.092873608E-2
6.866666667E0,-1.818153609E-1,-1.017729870E-1
6.900000000E0,-1.723968310E-1,-1.044796365E-1
6.933333333E0,-1.753781297E-1,-1.032868032E-1
6.966666667E0,-1.838848709E-1,-9.906375411E-2
7.000000000E0,-1.948727400E-1,-9.392602549E-2
7.033333333E0,-2.087384110E-1,-8.809912076E-2
7.066666667E0,-2.255525528E-1,-7.848680589E-2
7.100000000E0,-2.431688575E-1,-6.622905109E-2
7.133333333E0,-2.611421084E-1,-5.160327165E-2
7.166666667E0,-2.747626436E-1,-3.728625965E-2
7.200000000E0,-2.845635737E-1,-2.493564688E-2
7.233333333E0,-2.911633440E-1,-1.248695217E-2
7.266666667E0,-2.997327009E-1,5.024879019E-3
7.300000000E0,-3.087880171E-1,2.494813746E-2
7.333333333E0,-3.241090246E-1,5.949795238E-2
7.366666667E0,-3.383000505E-1,1.027202536E-1
7.400000000E0,-3.463468753E-1,1.485439267E-1
7.433333333E0,-3.475682491E-1,1.860325628E-1
7.466666667E0,-3.432261547E-1,2.237899478E-1
7.500000000E0,-3.377708112E-1,2.395602571E-1
7.533333333E0,-3.350117034E-1,2.423512384E-1
7.566666667E0,-3.335783803E-1,2.370548131E-1
7.600000000E0,-3.350724668E-1,2.282764528E-1
7.633333333E0,-3.387393816E-1,2.182348250E-1
7.666666667E0,-3.438020691E-1,2.066654125E-1
7.700000000E0,-3.481468146E-1,1.906749388E-1
7.733333333E0,-3.503327296E-1,1.686531436E-1
7.766666667E0,-3.487807589E-1,1.300654306E-1
7.800000000E0,-3.413571563E-1,9.526479574E-2
7.833333333E0,-3.301568037E-1,6.009869874E-2
7.866666667E0,-3.149227328E-1,2.557406714E-2
7.900000000E0,-2.964881302E-1,-4.977421210E-3
7.933333333E0,-2.762139592E-1,-3.176344118E-2
7.966666667E0,-2.606849572E-1,-4.926037090E-2
8.000000000E0,-2.467445416E-1,-6.111926687E-2
8.033333333E0,-2.306369588E-1,-7.224705636E-2
8.066666667E0,-2.128523836E-1,-8.241579491E-2
8.100000000E0,-1.927296583E-1,-9.420311080E-2
8.133333333E0,-1.759914723E-1,-1.025759664E-1
8.166666667E0,-1.707382109E-1,-1.041552040E-1
8.200000000E0,-1.753728424E-1,-1.020304369E-1
8.233333333E0,-1.859851842E-1,-9.742680000E-2
8.266666667E0,-1.972840016E-1,-9.216641307E-2
8.300000000E0,-2.128372466E-1,-8.534752499E-2
8.333333333E0,-2.298520642E-1,-7.518060230E-2
8.366666667E0,-2.480560847E-1,-6.217360865E-2
8.400000000E0,-2.650853629E-1,-4.736367320E-2
8.433333333E0,-2.774559789E-1,-3.432440545E-2
8.466666667E0,-2.860586651E-1,-2.227070989E-2
8.500000000E0,-2.928291524E-1,-9.035940131E-3
8.533333333E0,-3.010915086E-1,8.827646160E-3
8.566666667E0,-3.133987267E-1,3.379835614E-2
8.600000000E0,-3.299493300E-1,7.256739235E-2
8.633333333E0,-3.426121842E-1,1.176897953E-1
8.666666667E0,-3.482976710E-1,1.621207625E-1
8.700000000E0,-3.473857931E-1,1.968112387E-1
8.733333333E0,-3.425222631E-1,2.314303471E-1
8.766666667E0,-3.370700936E-1,2.417003899E-1
8.800000000E0,-3.342415720E-1,2.409530766E-1
8.833333333E0,-3.344204558E-1,2.345179380E-1
8.866666667E0,-3.365622345E-1,2.259109212E-1
8.900000000E0,-3.411389325E-1,2.164519655E-1
8.933333333E0,-3.467375022E-1,2.049111535E-1
8.966666667E0,-3.505393978E-1,1.870869269E-1
9.000000000E0,-3.523822800E-1,1.634425303E-1
9.033333333E0,-3.483387707E-1,1.226642106E-1
9.066666667E0,-3.401960156E-1,8.782985666E-2
9.100000000E0,-3.267024911E-1,5.097826743E-2
9.133333333E0,-3.103119838E-1,1.806614164E-2
9.166666667E0,-2.906529438E-1,-1.180378473E-2
9.200000000E0,-2.704031271E-1,-3.717590711E-2
9.233333333E0,-2.568139328E-1,-5.107898828E-2
9.266666667E0,-2.426305443E-1,-6.281260485E-2
9.300000000E0,-2.247361845E-1,-7.399793878E-2
9.333333333E0,-2.062347003E-1,-8.491780943E-2
9.366666667E0,-1.866949746E-1,-9.607768152E-2
9.400000000E0,-1.716662982E-1,-1.029101985E-1
9.433333333E0,-1.718237375E-1,-1.032364802E-1
9.466666667E0,-1.790975792E-1,-9.944602344E-2
9.500000000E0,-1.897386323E-1,-9.401075639E-2
9.533333333E0,-2.011122439E-1,-8.904503195E-2
9.566666667E0,-2.163832293E-1,-8.167662030E-2
9.600000000E0,-2.323546046E-1,-7.182880112E-2
9.633333333E0,-2.505265778E-1,-5.808405161E-2
9.666666667E0,-2.668191583E-1,-4.388583503E-2
9.700000000E0,-2.782528353E-1,-3.135860330E-2
9.733333333E0,-2.870890520E-1,-1.806948723E-2
9.766666667E0,-2.955390804E-1,-2.514074443E-3
9.800000000E0,-3.031022425E-1,1.498025579E-2
9.833333333E0,-3.170312169E-1,4.496834043E-2
9.866666667E0,-3.320461781E-1,8.360189445E-2
9.900000000E0,-3.421821274E-1,1.276294931E-1
9.933333333E0,-3.464043278E-1,1.704687465E-1
9.966666667E0,-3.437301117E-1,2.138680160E-1
1.000000000E1,-3.384663172E-1,2.334984073E-1
1.003333333E1,-3.333037958E-1,2.407965364E-1
1.006666667E1,-3.308760072E-1,2.383183924E-1
1.010000000E1,-3.310936793E-1,2.304027735E-1
1.013333333E1,-3.343025997E-1,2.216637061E-1
1.016666667E1,-3.394074097E-1,2.123958984E-1
1.020000000E1,-3.444164833E-1,1.997185350E-1
1.023333333E1,-3.486367641E-1,1.808149528E-1
1.026666667E1,-3.496523440E-1,1.558008556E-1
1.030000000E1,-3.442445880E-1,1.134247884E-1
1.033333333E1,-3.346932719E-1,7.702325005E-2
1.036666667E1,-3.208521143E-1,4.167276705E-2
1.040000000E1,-3.043566647E-1,1.066795811E-2
1.043333333E1,-2.851550481E-1,-1.859915037E-2
1.046666667E1,-2.655865661E-1,-4.181788953E-2
1.050000000E1,-2.505640480E-1,-5.518475883E-2
1.053333333E1,-2.359155733E-1,-6.692195215E-2
1.056666667E1,-2.187313491E-1,-7.725330923E-2
1.060000000E1,-1.993093097E-1,-8.841682339E-2
1.063333333E1,-1.799834177E-1,-9.937323043E-2
1.066666667E1,-1.689779681E-1,-1.047530705E-1
1.070000000E1,-1.708484127E-1,-1.042346216E-1
1.073333333E1,-1.791934502E-1,-9.969022805E-2
1.076666667E1,-1.896701583E-1,-9.471941342E-2
1.080000000E1,-2.031434523E-1,-8.879301287E-2
1.083333333E1,-2.191799404E-1,-7.985285417E-2
1.086666667E1,-2.365976760E-1,-6.857133297E-2
1.090000000E1,-2.552272744E-1,-5.401236716E-2
1.093333333E1,-2.697995124E-1,-3.995995288E-2
1.096666667E1,-2.804019326E-1,-2.708955798E-2
1.100000000E1,-2.879909888E-1,-1.440576921E-2
1.103333333E1,-2.961573246E-1,2.185893750E-3
1.106666667E1,-3.067591692E-1,2.477501486E-2
1.110000000E1,-3.218702575E-1,5.797018547E-2
1.113333333E1,-3.354978971E-1,9.908376095E-2
1.116666667E1,-3.445779208E-1,1.453344659E-1
1.120000000E1,-3.454971926E-1,1.845082121E-1
1.123333333E1,-3.419686423E-1,2.234238341E-1
1.126666667E1,-3.365368034E-1,2.387459760E-1
1.130000000E1,-3.326067469E-1,2.418118810E-1
1.133333333E1,-3.312658641E-1,2.369996540E-1
1.136666667E1,-3.326963968E-1,2.290412585E-1
1.140000000E1,-3.365781467E-1,2.211313951E-1
1.143333333E1,-3.423255442E-1,2.108909681E-1
1.146666667E1,-3.470007494E-1,1.961802553E-1
1.150000000E1,-3.500737901E-1,1.746649576E-1
1.153333333E1,-3.475732461E-1,1.370971651E-1
1.156666667E1,-3.410829021E-1,1.019493677E-1
1.160000000E1,-3.302788427E-1,6.648701701E-2
1.163333333E1,-3.152413715E-1,3.198681522E-2
1.166666667E1,-2.977482724E-1,1.003045160E-3
1.170000000E1,-2.789824553E-1,-2.605683935E-2
1.173333333E1,-2.612009184E-1,-4.545553346E-2
1.176666667E1,-2.469806637E-1,-5.801588664E-2
1.180000000E1,-2.306649730E-1,-6.998410603E-2
1.183333333E1,-2.135910740E-1,-7.992448874E-2
1.186666667E1,-1.935967643E-1,-9.162911689E-2
1.190000000E1,-1.753764314E-1,-1.015443207E-1
1.193333333E1,-1.682267128E-1,-1.046840341E-1
1.196666667E1,-1.717470422E-1,-1.029938866E-1
1.200000000E1,-1.817595720E-1,-9.796559068E-2
1.203333333E1,-1.927002724E-1,-9.258200167E-2
1.206666667E1,-2.077814888E-1,-8.549932185E-2
1.210000000E1,-2.248124355E-1,-7.545282930E-2
1.213333333E1,-2.427477901E-1,-6.320602697E-2
1.216666667E1,-2.593367741E-1,-4.889396041E-2
1.220000000E1,-2.720530010E-1,-3.610801702E-2
1.223333333E1,-2.810318026E-1,-2.473362432E-2
1.226666667E1,-2.877241114E-1,-1.242719694E-2
1.230000000E1,-2.954900269E-1,3.926725758E-3
1.233333333E1,-3.089376800E-1,2.981058992E-2
1.236666667E1,-3.250885008E-1,6.570455845E-2
1.240000000E1,-3.391208268E-1,1.095452133E-1
1.243333333E1,-3.444596414E-1,1.522811488E-1
1.246666667E1,-3.432344396E-1,1.848044141E-1
1.250000000E1,-3.393512820E-1,2.212863853E-1
1.253333333E1,-3.334965349E-1,2.346278329E-1
1.256666667E1,-3.305792295E-1,2.378280355E-1
1.260000000E1,-3.301489152E-1,2.342845777E-1
1.263333333E1,-3.324975508E-1,2.271136854E-1
1.266666667E1,-3.365937135E-1,2.173423658E-1
1.270000000E1,-3.420541193E-1,2.042076343E-1
1.273333333E1,-3.459976728E-1,1.865353968E-1
1.276666667E1,-3.477542811E-1,1.613899689E-1
1.280000000E1,-3.438190257E-1,1.231236571E-1
1.283333333E1,-3.369058350E-1,8.906271008E-2
1.286666667E1,-3.247394573E-1,5.508455395E-2
1.290000000E1,-3.090977124E-1,2.168377902E-2
1.293333333E1,-2.915643414E-1,-7.580339063E-3
1.296666667E1,-2.723140597E-1,-3.228398236E-2
1.300000000E1,-2.557641399E-1,-4.958377009E-2
1.303333333E1,-2.404540532E-1,-6.244389290E-2
1.306666667E1,-2.230478413E-1,-7.416706613E-2
1.310000000E1,-2.053425148E-1,-8.439940338E-2
1.313333333E1,-1.868507618E-1,-9.530214215E-2
