t,x,y
6.250000000E-1,1.460581752E-1,-3.151383930E-1
6.291666667E-1,1.483646393E-1,-3.139220331E-1
6.333333333E-1,1.508164253E-1,-3.121043815E-1
6.375000000E-1,1.527928174E-1,-3.111601512E-1
6.416666667E-1,1.549168351E-1,-3.103216201E-1
6.458333333E-1,1.572060751E-1,-3.087197405E-1
6.500000000E-1,1.592156505E-1,-3.073899020E-1
6.541666667E-1,1.613358467E-1,-3.066058101E-1
6.583333333E-1,1.634304278E-1,-3.051439652E-1
6.625000000E-1,1.654808770E-1,-3.038695304E-1
6.666666667E-1,1.673849673E-1,-3.029109110E-1
6.708333333E-1,1.693128058E-1,-3.016066144E-1
6.750000000E-1,1.712112041E-1,-3.002223786E-1
6.791666667E-1,1.730786020E-1,-2.992641431E-1
6.833333333E-1,1.748343475E-1,-2.979098689E-1
6.875000000E-1,1.766232993E-1,-2.965842273E-1
6.916666667E-1,1.783199748E-1,-2.957612634E-1
6.958333333E-1,1.801129320E-1,-2.945686495E-1
7.000000000E-1,1.816034850E-1,-2.932621039E-1
7.041666667E-1,1.831523483E-1,-2.923258308E-1
7.083333333E-1,1.847785075E-1,-2.913269980E-1
7.125000000E-1,1.863575027E-1,-2.900815439E-1
7.166666667E-1,1.876833389E-1,-2.892659006E-1
7.208333333E-1,1.891822515E-1,-2.880460403E-1
7.250000000E-1,1.903800420E-1,-2.871308016E-1
7.291666667E-1,1.916810769E-1,-2.863360735E-1
7.333333333E-1,1.929482924E-1,-2.853244025E-1
7.375000000E-1,1.939876028E-1,-2.842266690E-1
7.416666667E-1,1.951705013E-1,-2.836219865E-1
7.458333333E-1,1.962989372E-1,-2.829694959E-1
7.500000000E-1,1.972718963E-1,-2.817973349E-1
7.541666667E-1,1.981842525E-1,-2.812596965E-1
7.583333333E-1,1.990919183E-1,-2.807651448E-1
7.625000000E-1,1.999911622E-1,-2.797206127E-1
7.666666667E-1,2.007517606E-1,-2.791099698E-1
7.708333333E-1,2.014916704E-1,-2.789618951E-1
7.750000000E-1,2.021829674E-1,-2.781579756E-1
7.791666667E-1,2.027245163E-1,-2.774649292E-1
7.833333333E-1,2.032559419E-1,-2.773813580E-1
7.875000000E-1,2.038384065E-1,-2.769393889E-1
7.916666667E-1,2.041883433E-1,-2.762026787E-1
7.958333333E-1,2.046125098E-1,-2.761087578E-1
8.000000000E-1,2.048629766E-1,-2.760284682E-1
8.041666667E-1,2.052050233E-1,-2.754209494E-1
8.083333333E-1,2.054010020E-1,-2.753985538E-1
8.125000000E-1,2.055232107E-1,-2.754317236E-1
8.166666667E-1,2.056189952E-1,-2.750531744E-1
8.208333333E-1,2.057799650E-1,-2.750112076E-1
8.250000000E-1,2.057665569E-1,-2.754046454E-1
8.291666667E-1,2.057737497E-1,-2.751425780E-1
8.333333333E-1,2.055780002E-1,-2.750023899E-1
8.375000000E-1,2.055256620E-1,-2.755689422E-1
8.416666667E-1,2.052032689E-1,-2.756949564E-1
8.458333333E-1,2.049553930E-1,-2.756042432E-1
8.500000000E-1,2.047396450E-1,-2.760646851E-1
8.541666667E-1,2.043644552E-1,-2.765025066E-1
8.583333333E-1,2.039332046E-1,-2.764603570E-1
8.625000000E-1,2.035788691E-1,-2.769295971E-1
8.666666667E-1,2.031000272E-1,-2.775181199E-1
8.708333333E-1,2.024578940E-1,-2.776918633E-1
8.750000000E-1,2.020126493E-1,-2.779038036E-1
8.791666667E-1,2.013769094E-1,-2.788680649E-1
8.833333333E-1,2.005180634E-1,-2.793531860E-1
8.875000000E-1,2.000681168E-1,-2.794876671E-1
8.916666667E-1,1.992728648E-1,-2.804380119E-1
8.958333333E-1,1.983698836E-1,-2.812670710E-1
9.000000000E-1,1.976654053E-1,-2.813603471E-1
9.041666667E-1,1.968058149E-1,-2.822008460E-1
9.083333333E-1,1.959384417E-1,-2.832308177E-1
9.125000000E-1,1.949226989E-1,-2.835288364E-1
9.166666667E-1,1.941199488E-1,-2.841896469E-1
9.208333333E-1,1.931120770E-1,-2.853241172E-1
9.250000000E-1,1.919740773E-1,-2.858766316E-1
9.291666667E-1,1.912173584E-1,-2.862841457E-1
9.333333333E-1,1.900334934E-1,-2.874665349E-1
9.375000000E-1,1.889870909E-1,-2.881504917E-1
9.416666667E-1,1.878687597E-1,-2.886456846E-1
9.458333333E-1,1.867750763E-1,-2.895900817E-1
9.500000000E-1,1.857630364E-1,-2.903877471E-1
9.541666667E-1,1.846872671E-1,-2.910377545E-1
9.583333333E-1,1.836834184E-1,-2.918349752E-1
9.625000000E-1,1.824773749E-1,-2.926462013E-1
9.666666667E-1,1.813386779E-1,-2.934250916E-1
9.708333333E-1,1.803647589E-1,-2.941161058E-1
9.750000000E-1,1.792819668E-1,-2.947738760E-1
9.791666667E-1,1.780327876E-1,-2.955687589E-1
9.833333333E-1,1.769500879E-1,-2.962380235E-1
9.875000000E-1,1.760212861E-1,-2.968664531E-1
9.916666667E-1,1.748274083E-1,-2.976399337E-1
9.958333333E-1,1.737851632E-1,-2.985179856E-1
1.000000000E0,1.728674290E-1,-2.988650977E-1
1.004166667E0,1.716532625E-1,-2.995789708E-1
1.008333333E0,1.706047129E-1,-3.005764229E-1
