t,x,y
7.791666667E-1,1.067282285E-1,-1.411586817E-1
7.833333333E-1,1.066258719E-1,-1.410892020E-1
7.875000000E-1,1.068511900E-1,-1.409667128E-1
7.916666667E-1,1.074299424E-1,-1.405811133E-1
7.958333333E-1,1.073842883E-1,-1.404488354E-1
8.000000000E-1,1.074855230E-1,-1.404183692E-1
8.041666667E-1,1.079165772E-1,-1.401362907E-1
8.083333333E-1,1.079305629E-1,-1.400502187E-1
8.125000000E-1,1.078987853E-1,-1.400993889E-1
8.166666667E-1,1.079568527E-1,-1.400749594E-1
8.208333333E-1,1.079981343E-1,-1.399839048E-1
8.250000000E-1,1.079527064E-1,-1.400903138E-1
8.291666667E-1,1.079656377E-1,-1.401084176E-1
8.333333333E-1,1.079818516E-1,-1.400502499E-1
8.375000000E-1,1.078431947E-1,-1.400768139E-1
8.416666667E-1,1.077660163E-1,-1.404288479E-1
8.458333333E-1,1.076927083E-1,-1.404194384E-1
8.500000000E-1,1.075520871E-1,-1.404000550E-1
8.541666667E-1,1.072880173E-1,-1.407545037E-1
8.583333333E-1,1.072134746E-1,-1.408224510E-1
8.625000000E-1,1.071046664E-1,-1.407534743E-1
8.666666667E-1,1.066897423E-1,-1.412040251E-1
8.708333333E-1,1.065579167E-1,-1.414424239E-1
8.750000000E-1,1.063135929E-1,-1.414891870E-1
8.791666667E-1,1.058889564E-1,-1.417814143E-1
8.833333333E-1,1.055485571E-1,-1.422141830E-1
8.875000000E-1,1.054665000E-1,-1.421699582E-1
8.916666667E-1,1.049317818E-1,-1.424721296E-1
8.958333333E-1,1.043509661E-1,-1.431538382E-1
9.000000000E-1,1.041923421E-1,-1.431738604E-1
9.041666667E-1,1.037216585E-1,-1.433399041E-1
9.083333333E-1,1.031169075E-1,-1.440740181E-1
9.125000000E-1,1.028621208E-1,-1.444824558E-1
9.166666667E-1,1.025244042E-1,-1.445299710E-1
9.208333333E-1,1.018631096E-1,-1.449806368E-1
9.250000000E-1,1.014599719E-1,-1.455328753E-1
9.291666667E-1,1.011846034E-1,-1.455988194E-1
9.333333333E-1,1.004097954E-1,-1.460836654E-1
9.375000000E-1,9.985928068E-2,-1.465530137E-1
9.416666667E-1,9.949805827E-2,-1.469089164E-1
